rr,rr_reduced,total_traced,inf_p
2,0,20,2
4,0,99,2
0,0,9,4
0,0,13,5
0,0,3,1
2,0,14,4
0,0,6,5
0,0,0,5
1,1,6,5
5,0,11,1
0,0,3,5
1,1,11,5
0,0,7,3
7,0,65,4
0,0,4,5
1,1,30,5
3,0,45,2
2,0,9,1
1,0,11,2
7,1,78,2
9,0.19999999999999996,37,4
1,0,2,2
1,1,3,5
3,1,47,1
4,1,21,1
1,1,4,5
7,1,7,4
2,2,17,5
5,2,14,4
2,2,9,5
2,2,11,5
3,2,8,5
0,0,10,5
0,0,6,5
6,0.20000000000000018,40,4
0,0,2,2
1,1,13,5
0,0,38,5
0,0,18,1
1,1,9,2
1,0,2,1
1,0,7,1
0,0,4,5
7,2,50,2
0,0,1,1
5,5,56,5
0,0,11,5
0,0,1,5
1,0,8,2
4,4,80,5
7,1.2000000000000002,118,4
0,0,1,5
7,0.20000000000000018,90,4
5,1,62,2
8,2,87,2
0,0,2,5
2,2,85,5
1,0,23,4
0,0,6,5
7,1.4000000000000004,50,4
3,1,30,2
10,0,64,1
3,1,26,2
9,9,136,5
6,6,54,5
6,3,45,5
2,0,24,2
1,1,9,5
0,0,14,2
7,1.2000000000000002,42,4
2,1,78,4
3,2,15,3
1,1,7,5
1,1,10,5
3,2,139,5
5,0,14,5
9,9,200,5
2,1,20,3
4,0,85,2
2,0,11,2
1,1,23,5
1,1,17,5
0,0,15,5
1,1,23,5
0,0,11,5
0,0,1,1
1,0,1,3
1,1,23,5
8,0,64,1
1,0,2,2
2,0,8,4
1,0,21,1
1,1,32,5
1,0,24,1
8,1,13,5
3,0.3999999999999999,38,4
4,3,13,5
6,1,67,3
1,1,28,5
1,0,19,2
2,2,18,5
2,1.2,64,4
3,3,32,5
2,0,34,1
6,1,60,3
4,2,12,3
2,1,16,2
4,2,29,5
4,0,16,2
2,0,46,2
2,0,28,2
0,0,8,5
0,0,28,5
3,0,13,4
1,0,1,3
2,2,9,5
3,1,29,4
1,1,10,5
3,0,9,2
0,0,47,5
4,1,57,3
0,0,8,5
17,2,174,3
0,0,4,1
2,0.19999999999999996,11,4
